Participant,Trial,Word Number,Match,Reaction Time (ms),Accuracy,Accuaracy in #,,Participant + trial,Mean of RT,,Mean of total RT,Mean of accuracy
P15,2,10,TRUE,595,TRUE,1,,,,,
P15,3,1,FALSE,905,TRUE,1,,,,,
P15,3,2,FALSE,1505,TRUE,1,,,,,
P15,3,3,TRUE,858,TRUE,1,,,,,
P15,3,4,TRUE,789,TRUE,1,,,,,
P15,3,5,FALSE,1917,TRUE,1,,,,,
P15,3,6,FALSE,686,FALSE,0,,,,,
P15,3,7,TRUE,804,TRUE,1,,,,,
P15,3,8,FALSE,761,TRUE,1,,,,,
P15,3,9,TRUE,733,TRUE,1,,,,,
P15,3,10,FALSE,1614,TRUE,1,,,,,
P16,1,1,FALSE,1102,TRUE,1,,,,,
P16,1,2,FALSE,1099,TRUE,1,,,,,
P16,1,3,FALSE,864,TRUE,1,,,,,
P16,1,4,TRUE,1180,TRUE,1,,,,,
P16,1,5,FALSE,17071,FALSE,0,,,,,
P16,1,6,FALSE,743,TRUE,1,,,,,
P16,1,7,FALSE,674,TRUE,1,,,,,
P16,1,8,FALSE,535,TRUE,1,,,,,
P16,1,9,TRUE,805,TRUE,1,,,,,
P16,1,10,FALSE,755,TRUE,1,,,,,
P16,2,1,FALSE,705,TRUE,1,,,,,
P16,2,2,FALSE,2476,FALSE,0,,,,,
P16,2,3,FALSE,663,TRUE,1,,,,,
P16,2,4,TRUE,549,TRUE,1,,,,,
P16,2,5,FALSE,536,TRUE,1,,,,,
P16,2,6,FALSE,546,TRUE,1,,,,,
P16,2,7,FALSE,757,FALSE,0,,,,,
P16,2,8,TRUE,678,TRUE,1,,,,,
P16,2,9,FALSE,699,TRUE,1,,,,,
P16,2,10,FALSE,543,TRUE,1,,,,,
P16,3,1,TRUE,2352,TRUE,1,,,,,
P16,3,2,TRUE,566,TRUE,1,,,,,
P16,3,3,FALSE,1946,TRUE,1,,,,,
P16,3,4,FALSE,526,TRUE,1,,,,,
P16,3,5,FALSE,745,TRUE,1,,,,,
P16,3,6,FALSE,658,TRUE,1,,,,,
P16,3,7,FALSE,608,TRUE,1,,,,,
P16,3,8,FALSE,2898,TRUE,1,,,,,
P16,3,9,FALSE,514,TRUE,1,,,,,
P16,3,10,TRUE,596,TRUE,1,,,,,
